Request ID,Customer ID,Customer Name,Customer Company,Request Date,Service Type,Capability,Issue Description,Assigned Team,Resolution Time (hours),Status,Customer Feedback,Customer Rating (1-5),Escalation (Yes/No),Complaint,Compliment,General Comment,Expectation,Sentiment
90b81b0f-35bc-422f-bf77-6d53363dcfe8,0e534e9e-55ca-447e-846d-f846d925df5b,Brandi Bailey,Ortega-Padilla,01/02/2024,On-site Support,Cloud Services,Room year enjoy cost mention.,Team C,40.76,Resolved,Receive less son.,5,No,Ready also bring take thank above always.,Local expect present live again shake similar.,,Its choice they however.,Neutral
79aec738-f724-4e2c-87a4-e3e367a014a5,c958bed7-e9fe-46a5-b1cc-8b7ff2fa9402,Joseph Frederick,Pearson-Adams,17/08/2024,Maintenance,Networking,Relationship style together learn help argue.,Team C,60.94,Resolved,Population majority us public sign.,5,No,,Mouth wall affect plan.,Race all million set suggest.,Character indicate forward benefit again.,Positive
29ab10a0-251f-4a74-b9d6-36eb48d944a7,03fc4bff-281b-4a85-b53c-22b0cc0a0355,Kristin Moss,Valentine Inc,16/02/2024,Maintenance,Application Support,Single soon in professional good shoulder.,Team A,32.84,Escalated,Look fish property those entire. Plan today heart claim might surface visit one.,3,Yes,Someone maybe away conference.,,,Idea animal threat front.,Negative
ea828b5e-3f07-4065-9471-bd953fe4fbf1,ae694bca-ab9b-421b-87ee-82e5e6d2a028,Emily Bailey,Barker-Elliott,22/06/2024,Consulting,Application Support,Group only level raise little.,Team D,31.54,Resolved,Perform age investment item.,3,No,Onto yard herself deal chance eat.,,,Finish involve third loss.,Neutral
d2273379-7049-42e1-9816-18bc7b783603,b30602a2-8c15-4bc6-a708-caa01de0121d,Lauren Chase,Phillips-Garcia,11/07/2024,Remote Support,Cloud Services,Else black grow again at us.,Team A,39.4,Escalated,Arrive discuss town through stock single. Exist series wrong field treatment success.,3,No,Candidate including industry reach.,,,Offer miss easy determine once low try.,Neutral
db42c738-8417-4fb2-bcea-85aa8529393b,bf11c679-cbde-417b-a4b1-86a07954ce11,Sharon Bridges,Wheeler LLC,28/07/2024,Consulting,Application Support,Woman character garden likely six government.,Team A,46.91,In Progress,Special fly might local cup investment. Turn character also perhaps.,4,Yes,,Grow center social among blood foot trip.,,Worker measure mission alone account dream catch.,Neutral
16a5580d-a61a-4070-b9c3-8b4dcace0ea3,afbc8c6c-9d49-434d-b4ae-ec4b01c11c82,Beth Andrews,Freeman LLC,23/08/2024,Remote Support,Security,Loss understand side newspaper card.,Team C,57.02,In Progress,Late pick usually hair rate industry front.,1,No,Discover according improve book.,Key strong support campaign spring card.,,Tree bed he production card occur only prepare.,Positive
ea97e946-0f1b-41a8-8ee5-cf162f935dea,4b4d0b47-c748-45fd-92de-9432da22c6e6,Becky Coleman,Martin PLC,03/08/2024,Remote Support,Cloud Services,Between hit onto office know.,Team B,8.65,Escalated,Develop open station raise paper. Yes floor true number sell guy light.,1,No,So full specific major.,,Condition subject hair pressure start which there.,Including thought degree budget wife organization ten matter.,Neutral
87dd435c-71e7-47f7-91a9-5bf7f7eea52b,9d1ac6a7-f696-4eb1-8ba9-b951bd343434,Matthew Strong,Nelson-Williams,18/01/2024,Maintenance,Security,Nice evidence small either shake time any move during several.,Team A,28.72,Escalated,Reach young discussion town view. Agent camera play good.,3,Yes,Firm floor choice two inside reason that.,,Where kind all vote I party.,Consumer though end well ever manage including.,Neutral
a94de9e9-6ba0-4f87-9c84-eabdd8a34dc7,c9a92a72-a387-4feb-83a7-e674cc09bf30,Crystal Garza,"Aguilar, Hayes and Smith",07/05/2024,Remote Support,Application Support,Provide environment top site no everything of night pattern.,Team D,52.45,Resolved,Fire traditional practice song suffer current thank.,2,Yes,,Again event amount technology size.,,Development body dream place common chair career name.,Neutral
1d4bd6af-cc7e-4aa8-9b2a-2e1c2760cb88,4eea9519-162c-4bdb-977f-dffcce376c4f,Elizabeth Andrews,"Lambert, Walsh and Gutierrez",27/05/2024,Consulting,Security,Five always buy catch action.,Team C,22.23,Pending,Score dark anything board down.,3,No,Today once hospital his drug agree.,By attention positive either participant carry.,Government fine administration range understand.,Maintain result long movement candidate daughter there.,Positive
e6ea2c55-97f4-41de-ac91-7baf54727808,1b0dbc4f-9cd6-4f0c-a4ca-61d36fd74698,Scott Myers,"Wright, Ramirez and Carson",08/04/2024,Maintenance,Application Support,Recently when pretty process human strong cut enter reach travel.,Team B,7.48,Escalated,Care issue morning natural.,3,No,Consider city culture bar drive.,,Tv beautiful book economic dog reality history.,Show among program admit crime level.,Negative
05fef044-aa5f-4f66-bbba-44fd1da1a395,1f64afac-7264-4365-9fd9-d9b6a7ac8459,April Mcdowell,"Mckinney, Garcia and Williams",14/02/2024,Maintenance,Security,But perform we TV commercial manage animal reason law.,Team D,37.17,Escalated,Discuss side pretty rate. Well PM campaign by.,3,Yes,Need board draw remain new start evidence.,Section or fight shake factor middle test idea.,Owner few wish father him.,Whether general expert say according plant pay.,Neutral
8478de09-e85c-4719-a841-27514262455f,8e41fe29-883e-4dc0-9d54-fc23154a9619,Matthew Brown,"Brandt, Rivera and Martin",17/07/2024,On-site Support,Application Support,Early long heart instead response.,Team A,33.05,Pending,Security beyond structure expert contain century.,5,Yes,Moment doctor or coach.,Particularly close thought describe others.,Successful ever inside person whatever improve manager interesting.,Fly fast common environment section military without her.,Positive
ebb63deb-f52c-4e9e-bbe8-53ae2c7b3ec6,3e61d7e9-6d9a-478f-b62c-d81bfca1bc53,Bianca Williams,"Guzman, Bradshaw and Gardner",03/06/2024,On-site Support,Security,Hotel more up phone product tell politics natural kitchen.,Team C,13.17,Escalated,Law until firm green wind first something green. Wall spring gun may determine sell evidence.,2,Yes,Either possible attention.,,,Claim wonder spend from scientist tonight field.,Positive
66c299b0-668c-405a-ada5-fa78c7058e22,efd3952e-23ff-413c-94c7-ad7abb139255,Karen Crawford,Mills-Russell,23/02/2024,On-site Support,Networking,Attention wonder instead something fill put.,Team A,7.77,Resolved,Large go together move all answer level.,2,Yes,Government east raise require career international still.,Economy walk few drop foreign generation probably.,,Edge support information bring.,Positive
1376bb99-4fb9-4b31-a0f5-3895a57001ef,019f6b77-6f7d-4493-b550-d6a14ff90928,Megan Gonzalez,"Perkins, Arnold and Cook",29/04/2024,Consulting,Cloud Services,The need perform military growth.,Team D,28.11,In Progress,Wall recent rule return.,1,No,Strategy responsibility value pretty responsibility.,Message claim my size table successful.,Practice like be front continue.,Organization family poor life official already.,Negative
8ce9b0ef-d9b0-4d2b-9d8c-8b929f9d70b9,59300c05-01c7-401a-afb5-d3a5781d4496,Amanda Davidson,"Carpenter, Manning and Hill",11/04/2024,Consulting,Cloud Services,Allow ball their growth statement charge serve.,Team A,33.52,Pending,End imagine difficult responsibility. Cut back if.,1,Yes,,Trial foreign kind bad employee.,Sometimes together watch political fine pick.,Sing send pretty others listen edge.,Neutral
89c3ec8b-71f2-4217-aab2-0b5b591d0750,ed82e16a-600c-41f5-8bac-3c4420c562e9,Kimberly Anderson,Adams-Watson,13/03/2024,Remote Support,Networking,Wish scene experience road daughter year player wide.,Team A,23.99,Escalated,Bar institution very training wrong start which.,2,Yes,,Today keep think manage.,Space off water quite interest.,Put establish bed quickly similar friend.,Negative
57fd4974-2710-4e21-a377-a5d4d14ebc26,1c1f012c-cc4a-4ed5-b831-afe29fed1a04,Marcus Green,Bass and Sons,06/06/2024,Maintenance,Security,Sense news six card recently television.,Team C,4.59,Resolved,War administration debate music. Than body able.,3,No,Unit site available business decade.,Benefit term institution big.,Pay each smile system exist cup.,Record skill machine mean trouble yard.,Neutral
76222564-cdec-4311-bf59-2dbd4d42e33b,d482128d-0dac-43c7-bb48-d23b97bf9c1c,Jennifer Marsh,Anderson LLC,07/04/2024,On-site Support,Security,There particularly tax new ask most develop our college whatever.,Team A,1.12,Escalated,Join paper somebody style.,3,Yes,,,,Director east three woman.,Neutral
a2fb5ddd-e0d9-474b-bfa5-98820fc20290,38cf4992-ee10-4bd1-96b4-2a64c532fa6a,Benjamin Wallace,Hunter-Brock,02/04/2024,Maintenance,Security,Production matter those baby never a reflect.,Team C,43.19,Pending,Join she public. Mean ability trip learn around.,3,Yes,,Ground seek policy network clearly moment seven attention.,Carry believe certain.,Pattern same wonder well least month.,Positive
4a0a62fb-9cb4-488b-8fb7-5b69dac97ae4,fadbd2fb-9c7c-42e5-bf78-350797237e73,Diane Mccarthy,Smith-West,01/07/2024,On-site Support,Networking,Authority act anyone whose tree.,Team D,49.05,Pending,Main sometimes interest.,3,No,Clearly stop certain sort quite interesting member.,Heavy near pass choose reflect.,Somebody above month chance off she.,Ability more machine computer camera serve.,Positive
19780bb1-77d2-4365-a924-28a3a53b955f,d4dcd292-dd51-4b0d-be05-c5d9e926c2fa,Michael Wu,Hall and Sons,05/02/2024,Maintenance,Cloud Services,Alone plan leg kind serious leave card resource between a.,Team B,5.67,In Progress,Particularly notice follow.,5,Yes,Down probably political suddenly arm of create.,Perform thus voice first trade run shoulder.,,Area believe right property.,Negative
5b87fb87-1f17-49c8-b61b-6849da501c08,ef32a4b0-9a5d-4367-8c9e-08d2aa5b8962,Lisa Walker,"Ryan, Vincent and Weiss",20/02/2024,On-site Support,Networking,Nation when order million program.,Team B,69.63,Escalated,Until music grow.,4,No,,Well buy surface success.,,Entire magazine miss from.,Negative
2830b7bf-d35d-4134-9506-7934c4ff71f3,a2c6d7a7-5b50-4684-ae58-4c3ffdbde92f,Pamela Rodriguez,"Bowman, Brown and Gallagher",01/06/2024,Remote Support,Cloud Services,Note appear cut military couple public fear generation his heart pretty.,Team A,68.04,Pending,Professional these stand article.,3,No,Back word attack thought shake her.,Somebody especially could set hospital point foreign.,,It anyone Mr beautiful unit.,Positive
7c52f8da-9feb-4867-99e7-1555dfa12921,cb5f5713-bdeb-464f-9b65-c66e42b6e1eb,Lori Moore,"Lynch, Carpenter and Wood",06/02/2024,On-site Support,Security,Size agreement professor ability house husband other.,Team D,15.21,Resolved,Room ahead national hear discussion simply customer wonder.,4,No,,,,National radio green answer.,Positive
86e9aaa9-6fd5-41c8-bbbd-a62445866d13,5d4eac77-a5e1-48b2-b1b3-7a41271ec0b9,Holly Washington,Gibson-Washington,24/07/2024,Maintenance,Cloud Services,Speech modern his office quality would.,Team B,40.56,Resolved,Worker those let wife fast describe put.,5,Yes,Partner certain least would parent father.,,Close network throw despite attention.,Form continue different mind short.,Negative
35085d8b-2795-42ce-ba96-7c89d9a9cd86,ef8f82ff-1580-4fb6-8044-084163fa28bc,Melissa Marshall,Chandler-Johnson,17/05/2024,Remote Support,Database Management,Key four quality policy probably start full.,Team A,44.5,Resolved,Read speak effort family down performance.,5,Yes,,Article activity employee piece.,,Hear both nothing movie here property difference.,Negative
e6134874-e13d-42be-93be-19104bf42f2b,c9b1f108-54dc-4cb4-a67f-80209f897b14,Chelsea Medina,"Jordan, Bauer and Meyers",24/01/2024,Consulting,Cloud Services,As Mr company head.,Team A,47.02,Pending,State include difficult though. Attorney maybe debate oil memory movement.,4,No,,,Many both there.,Current go middle.,Neutral
93569816-d5fb-456b-a51c-0f4bfc3dfb3a,5634570a-c9b1-4f7c-9b8a-587b9a9d135e,Beverly Garcia,"Mendoza, Ray and Jenkins",24/04/2024,On-site Support,Security,Generation grow bag find risk network single threat.,Team B,14.28,Pending,Represent should address. Late me war matter wish yes bad.,5,No,,,Line trial agent husband only.,Picture forget as result show.,Negative
800a71b4-6df8-44c0-8947-b703b675083e,83f987a6-c471-4570-9e5a-d6e35c6726a2,Jesse Gonzalez,"Strickland, Small and Wells",22/04/2024,Remote Support,Database Management,Many nation during him think pattern difficult reality.,Team A,15.25,In Progress,Improve scientist return drug study thus. Nothing sea start will.,3,No,,Year agent begin sense civil condition recently me.,,Word budget message scientist.,Negative
8a080f99-8226-4f98-a6f9-8f912210e0e5,c8377f73-53f6-446d-a1bc-53cbc538f78e,Lisa Long,"Fuentes, Khan and Jones",08/01/2024,On-site Support,Security,Serious able bed surface evidence sell.,Team A,38.39,Pending,No common else allow your music. Fund although although career.,3,Yes,Anyone service whom financial center indicate offer.,,Set method weight Mr.,Task central interesting.,Positive
0e565e72-8406-4420-a0d2-b6651b0f3dd2,a64410b9-d2a2-4a15-be1b-52f34e79def9,Anthony Allen,Guzman LLC,23/03/2024,Remote Support,Application Support,Office boy help late difference.,Team B,56.82,In Progress,Energy establish magazine wife he challenge red cut.,4,No,,,Decide upon will.,Again town successful party.,Neutral
c057647b-4507-4f64-bf11-96c295da6ba7,90ac0285-116b-4e1e-bc97-d91be7d83887,Jonathan Hamilton Jr.,Hawkins Inc,25/01/2024,On-site Support,Networking,Inside thought challenge strong tend bed to us process.,Team C,44.85,Pending,Throw big born loss become century community newspaper.,2,No,Marriage brother great owner develop worker.,Mrs make pick them cup easy.,,Seat me like what military.,Positive
c6f6b8fd-91b0-4cf4-b987-d0d77bcf25bf,cad0c02b-4eef-4e14-a3c2-0716abfe201f,Jessica Cunningham,Bush-Howard,19/01/2024,Maintenance,Networking,What language international war training speak large resource according.,Team A,67.71,Resolved,Effect pass get eight woman reduce area. Traditional seven thought career itself.,1,Yes,First help whole itself discover design speech take.,,Pattern ago and four today future.,Wide stand evening admit.,Negative
cd8a2dd0-6157-437b-9742-c511ebcd3125,9be719d1-a8ea-4ff8-93a0-261ff358fbe0,Kelsey Moore,"Guerrero, Craig and Benson",07/08/2024,Consulting,Application Support,Base avoid employee admit bit heart great recent.,Team C,63.58,Escalated,Whose cup wear public street situation. Already east pick individual ever minute.,4,No,,Avoid adult attorney find.,Decide well certainly continue serious rule.,Cell on early gun what.,Negative
73f2bfc3-f270-480b-bf2f-888ade89f8b9,8b590bec-c359-4819-a151-c65b008c45e4,Teresa Curry,"Cook, Bishop and White",06/02/2024,Maintenance,Networking,Go throw share song.,Team B,8.52,Pending,Rather peace about cup day responsibility remain. It story concern when system room maintain.,5,Yes,,,Memory check minute million such sell choice.,During become attention job stock hair couple.,Positive
618b45dd-7c35-40c0-922d-a07128862b96,f2a75ebb-7926-433d-bf5f-dabbb4f0fc50,Michelle Brown,Wilson-Brown,06/03/2024,On-site Support,Networking,Bill on her son fill lot consumer foot.,Team B,19.2,Pending,Stock woman kitchen despite page part high choice.,3,No,Happen opportunity and point move.,Old risk process available.,,Court leg staff let.,Neutral
c5dcbb1e-dfbf-4a51-ab16-660bf5dacf9e,8f64297a-f046-4996-a3a1-ba1f2e1f843c,Kimberly Maxwell,"Johnson, West and Tucker",28/03/2024,Remote Support,Security,Blood music deal view magazine spend service.,Team D,67.09,Escalated,Involve decade feeling ground describe. Pressure fight step question animal theory.,5,Yes,Third long for option many.,National able room open including arrive.,Fact fly laugh.,Owner effort health mention.,Positive
